code,DESCRIPTION_EXTERNAL ,MELDB_concept,description,DESCRIPTION,CONCEPT TYPE
E11yz,,BIPOLAR_DISORDER,,Other and unspecified manic-depressive psychoses NOS,Long-term condition
Eu30.,,BIPOLAR_DISORDER,,"[X]Bipolar disorder, single manic episode",Long-term condition
Eu301,,BIPOLAR_DISORDER,,[X]Mania without psychotic symptoms,Long-term condition
Eu302,,BIPOLAR_DISORDER,,[X]Mania with psychotic symptoms,Long-term condition
Eu30y,,BIPOLAR_DISORDER,,[X]Other manic episodes,Long-term condition
Eu30z,,BIPOLAR_DISORDER,,[X]Mania NOS,Long-term condition
Eu31.,,BIPOLAR_DISORDER,,[X]Manic-depressive illness,Long-term condition
Eu310,,BIPOLAR_DISORDER,,"[X]Bipolar affective disorder, current episode hypomanic",Long-term condition
Eu311,,BIPOLAR_DISORDER,,[X]Bipolar affect disorder cur epi manic wout psychotic symp,Long-term condition
Eu312,,BIPOLAR_DISORDER,,[X]Bipolar affect disorder cur epi manic with psychotic symp,Long-term condition
Eu313,,BIPOLAR_DISORDER,,[X]Bipolar affect disorder cur epi mild or moderate depressn,Long-term condition
Eu314,,BIPOLAR_DISORDER,,"[X]Bipol aff disord, curr epis sev depress, no psychot symp",Long-term condition
Eu315,,BIPOLAR_DISORDER,,[X]Bipolar affect dis cur epi severe depres with psyc symp,Long-term condition
Eu316,,BIPOLAR_DISORDER,,"[X]Bipolar affective disorder, current episode mixed",Long-term condition
Eu317,,BIPOLAR_DISORDER,,"[X]Bipolar affective disorder, currently in remission",Long-term condition
Eu318,,BIPOLAR_DISORDER,,[X]Bipolar affective disorder type I,Long-term condition
Eu319,,BIPOLAR_DISORDER,,[X]Bipolar affective disorder type II,Long-term condition
Eu31y,,BIPOLAR_DISORDER,,[X]Recurrent manic episodes,Long-term condition
Eu31z,,BIPOLAR_DISORDER,,"[X]Bipolar affective disorder, unspecified",Long-term condition
Eu332,,BIPOLAR_DISORDER,,"[X]Manic-depress psychosis,depressd,no psychotic symptoms",Long-term condition
Eu333,,BIPOLAR_DISORDER,,"[X]Manic-depress psychosis,depressed type+psychotic symptoms",Long-term condition
Eu340,,BIPOLAR_DISORDER,,[X]Cyclothymia,Long-term condition
ZV111,,BIPOLAR_DISORDER,,[V]Personal history of manic-depressive psychosis,Long-term condition
