code,DESCRIPTION_EXTERNAL ,MELDB_concept,description,DESCRIPTION,CONCEPT TYPE
9hD1.,,DEMENTIA_ALZHEIMER,,Excepted from dementia quality indicators: Informed dissent,Long-term condition
A411.,,DEMENTIA_ALZHEIMER,,Jakob-Creutzfeldt disease,Long-term condition
A4110,,DEMENTIA_ALZHEIMER,,Sporadic Creutzfeldt-Jakob disease,Long-term condition
E00..,,DEMENTIA_ALZHEIMER,,Senile/presenile dementia,Long-term condition
E000.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E001.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0010,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0011,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0012,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0013,,DEMENTIA_ALZHEIMER,,,Long-term condition
E001z,,DEMENTIA_ALZHEIMER,,,Long-term condition
E002.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0020,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0021,,DEMENTIA_ALZHEIMER,,,Long-term condition
E002z,,DEMENTIA_ALZHEIMER,,,Long-term condition
E003.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E004.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0040,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0041,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0042,,DEMENTIA_ALZHEIMER,,,Long-term condition
E0043,,DEMENTIA_ALZHEIMER,,,Long-term condition
E004z,,DEMENTIA_ALZHEIMER,,,Long-term condition
E00z.,,DEMENTIA_ALZHEIMER,,Senile or presenile psychoses NOS,Long-term condition
E012.,,DEMENTIA_ALZHEIMER,,,Long-term condition
E02y1,,DEMENTIA_ALZHEIMER,,,Long-term condition
E040.,,DEMENTIA_ALZHEIMER,,Korsakoff's non-alcoholic psychosis,Long-term condition
E041.,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu00.,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu000,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu001,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu002,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu00z,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu01.,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu010,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu011,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu012,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu013,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu01y,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu01z,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu02.,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu020,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu021,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu022,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu023,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu024,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu025,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu02y,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu02z,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu041,,DEMENTIA_ALZHEIMER,,,Long-term condition
Eu107,,DEMENTIA_ALZHEIMER,,[X]Alcoholic dementia NOS,Long-term condition
F110.,,DEMENTIA_ALZHEIMER,,,Long-term condition
F1100,,DEMENTIA_ALZHEIMER,,,Long-term condition
F1101,,DEMENTIA_ALZHEIMER,,,Long-term condition
F111.,,DEMENTIA_ALZHEIMER,,,Long-term condition
F112.,,DEMENTIA_ALZHEIMER,,,Long-term condition
F1130,,DEMENTIA_ALZHEIMER,,Normal pressure hydrocephalus,Long-term condition
F116.,,DEMENTIA_ALZHEIMER,,,Long-term condition
F118.,,DEMENTIA_ALZHEIMER,,Frontotemporal degeneration,Long-term condition
F11x7,,DEMENTIA_ALZHEIMER,,Cerebral degeneration due to Jakob - Creutzfeldt disease,Long-term condition
Fyu30,,DEMENTIA_ALZHEIMER,,,Long-term condition
