code,DESCRIPTION_EXTERNAL ,MELDB_concept,description,DESCRIPTION,CONCEPT TYPE
F4960,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4961,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4962,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4963,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4964,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4965,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4966,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F496z,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F497.,,BLINDNESS_AND_LOW_VISION,,"Severe visual impairment, binocular",Long-term condition
F49D.,,BLINDNESS_AND_LOW_VISION,,Visual impairment,Long-term condition
F49y.,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F49z.,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
F4H73,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
Fy1..,,BLINDNESS_AND_LOW_VISION,,Deafblind,Long-term condition
FyuL.,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
P3410,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
P3411,,BLINDNESS_AND_LOW_VISION,,,Long-term condition
SJ0z.,,BLINDNESS_AND_LOW_VISION,,Blindness - traumatic - NOS,Long-term condition
